acceptedTaxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate,geometry,scenario
7282135,Austrocylindropuntia subulata,Cfb,Temperate oceanic climate,140,855,0.16374269005847952,"c(-78.583333, -1.65)",2001-2025-A1FI
7282509,Cylindropuntia rosea,Cfb,Temperate oceanic climate,23,487,0.04722792607802875,"c(-97.351944, 18.3)",2001-2025-A1FI
7324560,Convolvulus betonicifolius,Cfb,Temperate oceanic climate,7,169,0.04142011834319527,"c(5.0609, 44.09461)",2001-2025-A1FI
7445284,Phoenix canariensis,Cfb,Temperate oceanic climate,265,2195,0.12072892938496584,"c(-74.466389, 4.635833)",2001-2025-A1FI
7547194,Azolla mexicana,Cfb,Temperate oceanic climate,1,55,0.01818181818181818,"c(-83.81, 9.95)",2001-2025-A1FI
7691448,Anthemis tomentosa,Cfb,Temperate oceanic climate,3,224,0.013392857142857142,"c(23.533333, 41.133333)",2001-2025-A1FI
8131641,Juncus glaucus,Cfb,Temperate oceanic climate,1,1,1,"c(5.327387, 50.150296)",2001-2025-A1FI
8263912,Fumaria martinii,Cfb,Temperate oceanic climate,8,9,0.8888888888888888,"c(-123.247576, 49.262652)",2001-2025-A1FI
8336087,Senecio grandiflorus,Cfb,Temperate oceanic climate,1,7,0.14285714285714285,"c(-0.75, 42.92)",2001-2025-A1FI
8419745,Lagoecia cuminoides,Cfb,Temperate oceanic climate,2,842,0.0023752969121140144,"c(-0.942212, 51.436735)",2001-2025-A1FI
3099650,Shinnersia rivularis,Cfb,Temperate oceanic climate,3,55,0.05454545454545454,"c(17.20713, 46.765069)",2001-2025-A1FI
3106784,Senecio deltoideus,Cfb,Temperate oceanic climate,39,268,0.1455223880597015,"c(21.411528, -34.374037)",2001-2025-A1FI
3127841,Centaurea pullata,Cfb,Temperate oceanic climate,5,1598,0.0031289111389236545,"c(-1.74828, 40.84555)",2001-2025-A1FI
3128245,Centaurea acaulis,Cfb,Temperate oceanic climate,2,56,0.03571428571428571,"c(10.849605, 48.175854)",2001-2025-A1FI
3171189,Bacopa caroliniana,Cfb,Temperate oceanic climate,3,399,0.007518796992481203,"c(148.648687, -35.771117)",2001-2025-A1FI
3640822,Daucus muricatus,Cfb,Temperate oceanic climate,3,346,0.008670520231213872,"c(13.993882, 42.040089)",2001-2025-A1FI
3667667,Oenothera compacta,Cfb,Temperate oceanic climate,3,3,1,"c(8.847771, 49.989944)",2001-2025-A1FI
3883382,Ballota acetabulosa,Cfb,Temperate oceanic climate,5,305,0.01639344262295082,"c(-0.24399, 44.913)",2001-2025-A1FI
4059853,Echium arenarium,Cfb,Temperate oceanic climate,1,460,0.002173913043478261,"c(9.92068, 44.507465)",2001-2025-A1FI
4066290,Heliotropium dolosum,Cfb,Temperate oceanic climate,8,128,0.0625,"c(21.21472, 40.504169)",2001-2025-A1FI
5290164,Phyllostachys flexuosa,Cfb,Temperate oceanic climate,2,14,0.14285714285714285,"c(-5.5072, 43.3775)",2001-2025-A1FI
5296365,Sisyrinchium laxum,Cfb,Temperate oceanic climate,1,14,0.07142857142857142,"c(-50.6542, -29.3564)",2001-2025-A1FI
5298598,Iris albicans,Cfb,Temperate oceanic climate,13,209,0.06220095693779904,"c(-0.11503, 42.80923)",2001-2025-A1FI
5329640,Limnobium spongia,Cfb,Temperate oceanic climate,2,336,0.005952380952380952,"c(-155.02, 19.69)",2001-2025-A1FI
5361899,Ficus lyrata,Cfb,Temperate oceanic climate,3,265,0.011320754716981131,"c(22.043224, -34.199719)",2001-2025-A1FI
5381811,Phyllanthus fluitans,Cfb,Temperate oceanic climate,1,70,0.014285714285714285,"c(4.818572, 52.285699)",2001-2025-A1FI
5415355,Hygrophila polysperma,Cfb,Temperate oceanic climate,2,102,0.0196078431372549,"c(120.85057, 23.920657)",2001-2025-A1FI
5690334,Sedum multiceps,Cfb,Temperate oceanic climate,1,43,0.023255813953488372,"c(-49.222806, -25.332278)",2001-2025-A1FI
5832524,Primula vialii,Cfb,Temperate oceanic climate,4,79,0.05063291139240506,"c(18.954695, 51.599465)",2001-2025-A1FI
7304140,Litsea glutinosa,Cfb,Temperate oceanic climate,1,1661,6.020469596628537e-4,"c(120.658973, 23.758449)",2001-2025-A1FI
7340011,Corispermum declinatum,Cfb,Temperate oceanic climate,1,146,0.00684931506849315,"c(4.72391, 45.48712)",2001-2025-A1FI
7622027,Nonea pallens,Cfb,Temperate oceanic climate,70,210,0.3333333333333333,"c(22.049721, 40.26944)",2001-2025-A1FI
7740323,Antirrhinum siculum,Cfb,Temperate oceanic climate,5,173,0.028901734104046242,"c(2.29594, 42.57288)",2001-2025-A1FI
7878507,Erythranthe cuprea,Cfb,Temperate oceanic climate,3,50,0.06,"c(4.0771, 50.71815)",2001-2025-A1FI
8038166,Knautia degenii,Cfb,Temperate oceanic climate,4,4,1,"c(-0.84953, 47.34886)",2001-2025-A1FI
8120287,Hibiscus palustris,Cfb,Temperate oceanic climate,1,4,0.25,"c(8.381281, 49.996899)",2001-2025-A1FI
8165465,Fumaria petteri,Cfb,Temperate oceanic climate,6,132,0.045454545454545456,"c(22.174721, 40.021111)",2001-2025-A1FI
8246227,Freesia alba,Cfb,Temperate oceanic climate,14,241,0.058091286307053944,"c(23.3774, -34.1003)",2001-2025-A1FI
8279073,Rubus fissipetalus,Cfb,Temperate oceanic climate,3,3,1,"c(7.903033, 49.043367)",2001-2025-A1FI
8279446,Ptilostemon gnaphaloides,Cfb,Temperate oceanic climate,5,64,0.078125,"c(6.89513, 43.50413)",2001-2025-A1FI
8289768,Crassula pubescens,Cfb,Temperate oceanic climate,40,109,0.3669724770642202,"c(21.412997, -34.393537)",2001-2025-A1FI
8321919,Silene bellidifolia,Cfb,Temperate oceanic climate,2,135,0.014814814814814815,"c(-0.75247, 48.08826)",2001-2025-A1FI
10865026,Orbea variegata,Cfb,Temperate oceanic climate,16,124,0.12903225806451613,"c(21.4101, -34.3438)",2001-2025-A1FI
2683969,Cupressus arizonica,Cfb,Temperate oceanic climate,98,1034,0.09477756286266925,"c(4.508055, 50.826111)",2026-2050-A1FI
2684030,Cupressus sempervirens,Cfb,Temperate oceanic climate,1197,4931,0.24274994930034477,"c(8.926839, 44.479731)",2026-2050-A1FI
2702870,Stenotaphrum secundatum,Cfb,Temperate oceanic climate,1330,6016,0.22107712765957446,"c(147.2667, -42.9)",2026-2050-A1FI
2703663,Bromus rigidus,Cfb,Temperate oceanic climate,1045,2817,0.3709620163294285,"c(1.852, 41.5895)",2026-2050-A1FI
2703919,Saccharum ravennae,Cfb,Temperate oceanic climate,373,3191,0.11689125665935443,"c(19.7732, 45.185)",2026-2050-A1FI
2704103,Bothriochloa saccharoides,Cfb,Temperate oceanic climate,118,716,0.164804469273743,"c(-64.583611, -31.198611)",2026-2050-A1FI
2704120,Bothriochloa barbinodis,Cfb,Temperate oceanic climate,366,3414,0.10720562390158173,"c(-96.7333, 17.0333)",2026-2050-A1FI
2704474,Stipa papposa,Cfb,Temperate oceanic climate,19,146,0.13013698630136986,"c(-64.583611, -31.198611)",2026-2050-A1FI
2705093,Panicum repens,Cfb,Temperate oceanic climate,77,3488,0.022075688073394495,"c(-155.05, 19.7333)",2026-2050-A1FI
2705432,Eragrostis lugens,Cfb,Temperate oceanic climate,128,776,0.16494845360824742,"c(-59.202222, -37.327222)",2026-2050-A1FI
2706080,Andropogon virginicus,Cfb,Temperate oceanic climate,472,7304,0.06462212486308871,"c(-80.17923, 39.896464)",2026-2050-A1FI
2710765,Schoenoplectiella supina,Cfb,Temperate oceanic climate,382,585,0.652991452991453,"c(11.00917, 45.26889)",2026-2050-A1FI
2713316,Isolepis cernua,Cfb,Temperate oceanic climate,3845,8766,0.4386265115217887,"c(146.8, -43.6)",2026-2050-A1FI
2714056,Cyperus michelianus,Cfb,Temperate oceanic climate,1726,2073,0.8326097443318862,"c(8.95465, 45.97386)",2026-2050-A1FI
2717329,Eleocharis bonariensis,Cfb,Temperate oceanic climate,352,673,0.5230312035661219,"c(-96.63333, 17.04722)",2026-2050-A1FI
2721618,Rhynchospora colorata,Cfb,Temperate oceanic climate,18,3050,0.005901639344262295,"c(-70.738773, 18.912805)",2026-2050-A1FI
2730259,Eriophorum chamissonis,Cfb,Temperate oceanic climate,85,1474,0.057666214382632294,"c(-123.1, 49.17)",2026-2050-A1FI
2746005,Hesperantha coccinea,Cfb,Temperate oceanic climate,179,347,0.515850144092219,"c(30.62194, -29.07472)",2026-2050-A1FI
2747340,Crocus biflorus,Cfb,Temperate oceanic climate,363,623,0.5826645264847512,"c(11.22028, 43.7825)",2026-2050-A1FI
2747948,Crocosmia aurea,Cfb,Temperate oceanic climate,26,140,0.18571428571428572,"c(18.415, -34.22833)",2026-2050-A1FI
2749827,Gladiolus imbricatus,Cfb,Temperate oceanic climate,325,1424,0.22823033707865167,"c(8.847865, 44.443363)",2026-2050-A1FI
2749912,Gladiolus illyricus,Cfb,Temperate oceanic climate,345,2721,0.12679162072767364,"c(1.98, 41.59)",2026-2050-A1FI
2750096,Gladiolus communis,Cfb,Temperate oceanic climate,917,2345,0.39104477611940297,"c(1.8187, 41.6167)",2026-2050-A1FI
2753026,Lilium pyrenaicum,Cfb,Temperate oceanic climate,2360,2544,0.9276729559748428,"c(2.4534, 42.49343)",2026-2050-A1FI
2753786,Alstroemeria aurea,Cfb,Temperate oceanic climate,1464,2005,0.7301745635910224,"c(-73.24028, -39.82028)",2026-2050-A1FI
2767432,Scilla peruviana,Cfb,Temperate oceanic climate,80,722,0.11080332409972299,"c(8.85, 44.43333)",2026-2050-A1FI
2767579,Scilla amoena,Cfb,Temperate oceanic climate,352,357,0.9859943977591037,"c(5.931283, 51.834833)",2026-2050-A1FI
2771972,Bellevalia romana,Cfb,Temperate oceanic climate,480,3523,0.13624751632131707,"c(14.0025, 41.88861)",2026-2050-A1FI
2855486,Nothoscordum borbonicum,Cfb,Temperate oceanic climate,141,1017,0.13864306784660768,"c(143.0667, -38.4667)",2026-2050-A1FI
2856009,Allium atropurpureum,Cfb,Temperate oceanic climate,9,19,0.47368421052631576,"c(18.01, 46.62)",2026-2050-A1FI
2856288,Allium paniculatum,Cfb,Temperate oceanic climate,174,921,0.18892508143322476,"c(145.15, -37.0167)",2026-2050-A1FI
2859233,Narcissus assoanus,Cfb,Temperate oceanic climate,193,651,0.2964669738863287,"c(-0.5181, 40.055)",2026-2050-A1FI
2865181,Alisma subcordatum,Cfb,Temperate oceanic climate,36,950,0.037894736842105266,"c(-78.011354, 40.483099)",2026-2050-A1FI
2873874,Linum trigynum,Cfb,Temperate oceanic climate,1868,5850,0.3193162393162393,"c(148.25, -41.316667)",2026-2050-A1FI
2873878,Linum perenne,Cfb,Temperate oceanic climate,1052,2225,0.4728089887640449,"c(16.18333, 48.11667)",2026-2050-A1FI
2874497,Bryonia alba,Cfb,Temperate oceanic climate,1882,2774,0.6784426820475847,"c(6.998611, 46.219166)",2026-2050-A1FI
2874582,Momordica balsamina,Cfb,Temperate oceanic climate,3,394,0.007614213197969543,"c(6.077055, 50.75558)",2026-2050-A1FI
2874672,Lagenaria siceraria,Cfb,Temperate oceanic climate,70,1148,0.06097560975609756,"c(28.883333, -2.483333)",2026-2050-A1FI
2888976,Rumex frutescens,Cfb,Temperate oceanic climate,161,184,0.875,"c(144.8833, -37.85)",2026-2050-A1FI
2889841,Arceuthobium oxycedri,Cfb,Temperate oceanic climate,625,1280,0.48828125,"c(44.720833, 41.8425)",2026-2050-A1FI
2890532,Geranium platypetalum,Cfb,Temperate oceanic climate,18,79,0.22784810126582278,"c(5.858741, 51.835146)",2026-2050-A1FI
2890739,Geranium versicolor,Cfb,Temperate oceanic climate,1033,1210,0.8537190082644628,"c(0.13028, 47.29646)",2026-2050-A1FI
2891583,Geranium sibiricum,Cfb,Temperate oceanic climate,205,5204,0.03939277478862414,"c(16.176944, 47.661389)",2026-2050-A1FI
2891615,Pelargonium inquinans,Cfb,Temperate oceanic climate,32,133,0.24060150375939848,"c(23.2301, -33.7941)",2026-2050-A1FI
2891772,Impatiens walleriana,Cfb,Temperate oceanic climate,667,5460,0.12216117216117216,"c(4.359655, 52.012042)",2026-2050-A1FI
2891773,Impatiens balsamina,Cfb,Temperate oceanic climate,897,3238,0.27702285361334156,"c(2.94, 42.23)",2026-2050-A1FI
2914589,Galium verticillatum,Cfb,Temperate oceanic climate,280,1217,0.23007395234182415,"c(4.56636, 44.28286)",2026-2050-A1FI
2925889,Echium italicum,Cfb,Temperate oceanic climate,166,1495,0.11103678929765887,"c(151.22, -32)",2026-2050-A1FI
2927045,Salvia microphylla,Cfb,Temperate oceanic climate,972,6316,0.1538948701709943,"c(-97.36666, 18.85)",2026-2050-A1FI
2927071,Chaiturus marrubiastrum,Cfb,Temperate oceanic climate,492,857,0.574095682613769,"c(39.729824, 43.600781)",2026-2050-A1FI
2927556,Collomia grandiflora,Cfb,Temperate oceanic climate,892,3165,0.28183254344391784,"c(145.4167, -38.05)",2026-2050-A1FI
2928366,Wigandia urens,Cfb,Temperate oceanic climate,129,2510,0.05139442231075697,"c(-83.96, 9.65)",2026-2050-A1FI
2928796,Salpichroa origanifolia,Cfb,Temperate oceanic climate,931,3605,0.258252427184466,"c(145.0167, -37.9667)",2026-2050-A1FI
2930933,Solanum heterodoxum,Cfb,Temperate oceanic climate,13,176,0.07386363636363637,"c(-98.3214681638435, 20.2384809479287)",2026-2050-A1FI
2932389,Solanum torvum,Cfb,Temperate oceanic climate,161,5541,0.029056127052878543,"c(-86.619143, 14.819222)",2026-2050-A1FI
2965516,Medicago soleirolii,Cfb,Temperate oceanic climate,2,58,0.034482758620689655,"c(8.84417, 44.43611)",2026-2050-A1FI
2972849,Onobrychis crista-galli,Cfb,Temperate oceanic climate,5,165,0.030303030303030304,"c(4.802022, 52.493465)",2026-2050-A1FI
2974863,Vicia onobrychioides,Cfb,Temperate oceanic climate,2361,5032,0.4691971383147854,"c(-1.44306, 40.40722)",2026-2050-A1FI
2974981,Vicia disperma,Cfb,Temperate oceanic climate,238,1917,0.12415232133541992,"c(2.6198, 41.969)",2026-2050-A1FI
2974988,Vicia pisiformis,Cfb,Temperate oceanic climate,2025,3122,0.64862267777065985,"c(4.56489, 46.86885)",2026-2050-A1FI
2977292,Ononis mitissima,Cfb,Temperate oceanic climate,43,3898,0.011031298101590559,"c(-3.273678, 55.920987)",2026-2050-A1FI
2978552,Acacia saligna,Cfb,Temperate oceanic climate,771,7264,0.10613986784140969,"c(144.4167, -37.95)",2026-2050-A1FI
2984306,Gunnera tinctoria,Cfb,Temperate oceanic climate,5104,6516,0.7833026396562308,"c(13.2027, 55.70403)",2026-2050-A1FI
2984652,Fatoua villosa,Cfb,Temperate oceanic climate,29,2669,0.010865492693892843,"c(121.443611, 24.411944)",2026-2050-A1FI
2990369,Rubus senticosus,Cfb,Temperate oceanic climate,379,381,0.994750656167979,"c(13.11667, 47.69722)",2026-2050-A1FI
3004409,Rosa hybrida,Cfb,Temperate oceanic climate,2,27,0.07407407407407407,"c(11.848333, 49.444443)",2026-2050-A1FI
3028967,Alchemilla splendens,Cfb,Temperate oceanic climate,29,131,0.22137404580152673,"c(6.34242, 46.76655)",2026-2050-A1FI
3033991,Cinnamomum camphora,Cfb,Temperate oceanic climate,482,8237,0.058516450163894625,"c(-0.61036, 44.86548)",2026-2050-A1FI
3034113,Calycanthus floridus,Cfb,Temperate oceanic climate,338,2663,0.12692452121667291,"c(5.888885, 50.920978)",2026-2050-A1FI
3034611,Hydrocotyle bonariensis,Cfb,Temperate oceanic climate,499,5165,0.09661181026137464,"c(-64.766667, -31.333056)",2026-2050-A1FI
3034738,Bowlesia incana,Cfb,Temperate oceanic climate,15,2683,0.005590756615728662,"c(-64.591944, -31.355)",2026-2050-A1FI
3040944,Ionopsidium acaule,Cfb,Temperate oceanic climate,10,313,0.03194888178913738,"c(6.077055, 50.75558)",2026-2050-A1FI
3041875,Biscutella auriculata,Cfb,Temperate oceanic climate,74,920,0.08043478260869565,"c(-1.1956, 40.9411)",2026-2050-A1FI
3045137,Alyssum wierzbickii,Cfb,Temperate oceanic climate,1,1,1,"c(6.077055, 50.75558)",2026-2050-A1FI
3046776,Sisymbrium assoanum,Cfb,Temperate oceanic climate,232,255,0.9098039215686274,"c(-1.6622, 41.3619)",2026-2050-A1FI
3048782,Calepina irregularis,Cfb,Temperate oceanic climate,3706,5902,0.6279227380548966,"c(2.93927, 42.49481)",2026-2050-A1FI
3049685,Draba nemorosa,Cfb,Temperate oceanic climate,408,6991,0.05836074953511658,"c(1.72, 42.4)",2026-2050-A1FI
3056055,Acalypha virginica,Cfb,Temperate oceanic climate,44,1332,0.03303303303303303,"c(-80, 39)",2026-2050-A1FI
3063010,Mercurialis ovata,Cfb,Temperate oceanic climate,294,569,0.5166959578207382,"c(16.55306, 48.84861)",2026-2050-A1FI
3064472,Euphorbia terracina,Cfb,Temperate oceanic climate,84,6090,0.013793103448275862,"c(2.9533, 42.5315)",2026-2050-A1FI
3068845,Euphorbia falcata,Cfb,Temperate oceanic climate,5446,8201,0.664065357883185,"c(18.81, 42.43472)",2026-2050-A1FI
3069282,Euphorbia davidii,Cfb,Temperate oceanic climate,81,1087,0.07451701931922723,"c(-108.206993, 33.195902)",2026-2050-A1FI
3082279,Ceratostigma plumbaginoides,Cfb,Temperate oceanic climate,4654,6291,0.7397869972977269,"c(4.86726, 45.8092)",2026-2050-A1FI
3083504,Basella alba,Cfb,Temperate oceanic climate,142,1643,0.08642726719415703,"c(6.077055, 50.75558)",2026-2050-A1FI
3083508,Anredera cordifolia,Cfb,Temperate oceanic climate,839,5093,0.16473591203612803,"c(-64.583611, -31.198611)",2026-2050-A1FI
3084027,Rivina humilis,Cfb,Temperate oceanic climate,201,11599,0.017329080093111474,"c(152.47, -29.5)",2026-2050-A1FI
3085474,Cerastium siculum,Cfb,Temperate oceanic climate,29,2709,0.010705057216685123,"c(11.19028, 43.72194)",2026-2050-A1FI
3086504,Anemopsis californica,Cfb,Temperate oceanic climate,51,3804,0.013406940063091483,"c(-105.291264, 35.654436)",2026-2050-A1FI
3092691,Soliva sessilis,Cfb,Temperate oceanic climate,1762,4232,0.416351606805293,"c(144.25, -37.916667)",2026-2050-A1FI
3094841,Carpesium cernuum,Cfb,Temperate oceanic climate,521,1645,0.31671732522796353,"c(2.6198, 41.969)",2026-2050-A1FI
3094884,Onopordum acaulon,Cfb,Temperate oceanic climate,164,1569,0.10452517527087317,"c(0.85, 42.04)",2026-2050-A1FI
3094910,Onopordum illyricum,Cfb,Temperate oceanic climate,413,1854,0.22276159654800431,"c(5.06739, 44.27458)",2026-2050-A1FI
3094921,Onopordum nervosum,Cfb,Temperate oceanic climate,20,358,0.055865921787709494,"c(-1.63583, 41.3625)",2026-2050-A1FI
3110580,Ambrosia tenuifolia,Cfb,Temperate oceanic climate,57,520,0.10961538461538461,"c(-64.647778, -31.354444)",2026-2050-A1FI
3118514,Tanacetum partheniifolium,Cfb,Temperate oceanic climate,45,179,0.25139664804469275,"c(39.879522, 43.54565)",2026-2050-A1FI
3118663,Oncosiphon suffruticosum,Cfb,Temperate oceanic climate,8,482,0.016597510373443983,"c(144.9, -37.8667)",2026-2050-A1FI
3119231,Helianthus pauciflorus,Cfb,Temperate oceanic climate,549,881,0.623155505107832,"c(7.24093, 47.13081)",2026-2050-A1FI
3120129,Achillea pannonica,Cfb,Temperate oceanic climate,583,828,0.7041062801932367,"c(16.2925, 48.0625)",2026-2050-A1FI
3120722,Artemisia capillaris,Cfb,Temperate oceanic climate,46,1379,0.03335750543872371,"c(121.472222, 22.676667)",2026-2050-A1FI
3130472,Eriophyllum lanatum,Cfb,Temperate oceanic climate,453,2666,0.16991747936984247,"c(-122, 49)",2026-2050-A1FI
3134183,Delairea odorata,Cfb,Temperate oceanic climate,1866,6091,0.3063536365128879,"c(145.0167, -37.85)",2026-2050-A1FI
3134871,Catananche lutea,Cfb,Temperate oceanic climate,6,239,0.02510460251046025,"c(2.19, 42.1903)",2026-2050-A1FI
3139715,Gamochaeta falcata,Cfb,Temperate oceanic climate,142,323,0.43962848297213625,"c(-64.796111, -31.423611)",2026-2050-A1FI
3149462,Tridax procumbens,Cfb,Temperate oceanic climate,189,11883,0.015905074476142388,"c(-97.45, 18.18)",2026-2050-A1FI
3149965,Crupina vulgaris,Cfb,Temperate oceanic climate,2801,6847,0.4090842704834234,"c(1.98, 41.59)",2026-2050-A1FI
3152085,Corchorus hirtus,Cfb,Temperate oceanic climate,8,784,0.01020408163265306,"c(-67.607778, -16.338055)",2026-2050-A1FI
3169137,Euonymus fortunei,Cfb,Temperate oceanic climate,4034,12204,0.3305473615208128,"c(11.25, 43.783333)",2026-2050-A1FI
3169315,Cyclamen purpurascens,Cfb,Temperate oceanic climate,3799,5355,0.7094304388422036,"c(5.64373, 45.88378)",2026-2050-A1FI
3171919,Gratiola neglecta,Cfb,Temperate oceanic climate,66,1148,0.05749128919860627,"c(-79.494581, 39.870881)",2026-2050-A1FI
3172261,Jasminum officinale,Cfb,Temperate oceanic climate,684,1332,0.5135135135135135,"c(2.63, 41.96)",2026-2050-A1FI
3172296,Ligustrum obtusifolium,Cfb,Temperate oceanic climate,42,3719,0.0112933584296854,"c(137.8336, 35.3336)",2026-2050-A1FI
3172407,Utricularia gibba,Cfb,Temperate oceanic climate,491,3831,0.12816496998172802,"c(-49.0636827052428, -25.4457834635391)",2026-2050-A1FI
3173260,Orobanche cernua,Cfb,Temperate oceanic climate,45,527,0.08538899430740038,"c(4.1905, 44.28758)",2026-2050-A1FI
3173273,Orobanche crenata,Cfb,Temperate oceanic climate,89,1029,0.08649173955296405,"c(1.98, 41.59)",2026-2050-A1FI
3176743,Eucalyptus robusta,Cfb,Temperate oceanic climate,374,5151,0.07260726072607261,"c(150.47, -35.3)",2026-2050-A1FI
3188674,Rotala indica,Cfb,Temperate oceanic climate,6,891,0.006734006734006734,"c(8.40833, 45.3225)",2026-2050-A1FI
3188891,Oenothera humifusa,Cfb,Temperate oceanic climate,1,263,0.0038022813688212928,"c(6.22899, 52.237554)",2026-2050-A1FI
3189462,Hypericum mutilum,Cfb,Temperate oceanic climate,196,2099,0.09337779895188185,"c(-79.208368, 39.570089)",2026-2050-A1FI
3189514,Hypericum gentianoides,Cfb,Temperate oceanic climate,305,2051,0.14870794734275963,"c(-80.112436, 39.8452)",2026-2050-A1FI
3189526,Hypericum canadense,Cfb,Temperate oceanic climate,289,1089,0.26538108356290174,"c(-72.8575, 41.2991)",2026-2050-A1FI
3189751,Plantago virginica,Cfb,Temperate oceanic climate,30,2213,0.013556258472661545,"c(-79.88597, 39.609026)",2026-2050-A1FI
3190381,Ruta chalepensis,Cfb,Temperate oceanic climate,125,1902,0.06572029442691903,"c(-1.6622, 41.3619)",2026-2050-A1FI
3595430,Helianthemum syriacum,Cfb,Temperate oceanic climate,51,8713,0.005853322621370366,"c(-1.6622, 41.3619)",2026-2050-A1FI
3603047,Papaver apulum,Cfb,Temperate oceanic climate,30,260,0.11538461538461539,"c(18.7725, 42.42472)",2026-2050-A1FI
3626311,Oxalis exilis,Cfb,Temperate oceanic climate,6242,9079,0.687520652054191,"c(145.0667, -37.9)",2026-2050-A1FI
3642608,Chaerophyllum aromaticum,Cfb,Temperate oceanic climate,355,1786,0.19876819708846585,"c(17.2, 48.2)",2026-2050-A1FI
3679859,Convolvulus elegantissimus,Cfb,Temperate oceanic climate,15,464,0.032327586206896554,"c(13.92083, 44.76861)",2026-2050-A1FI
3703453,Carpobrotus glaucescens,Cfb,Temperate oceanic climate,392,1100,0.3563636363636364,"c(150.417056, -35.529278)",2026-2050-A1FI
3755568,Saxifraga hostii,Cfb,Temperate oceanic climate,39,106,0.36792452830188677,"c(5.44313, 47.79271)",2026-2050-A1FI
3759530,Corispermum marschallii,Cfb,Temperate oceanic climate,134,237,0.5654008438818565,"c(4.658517, 51.818879)",2026-2050-A1FI
3811644,Spergularia segetalis,Cfb,Temperate oceanic climate,1005,1170,0.8589743589743589,"c(2.00927, 42.475)",2026-2050-A1FI
3884879,Phlomoides tuberosa,Cfb,Temperate oceanic climate,92,4461,0.020623178659493386,"c(18.98722, 47.485)",2026-2050-A1FI
3885499,Salvia tomentosa,Cfb,Temperate oceanic climate,107,354,0.3022598870056497,"c(34.110661, 44.504953)",2026-2050-A1FI
3921447,Aquilegia atrata,Cfb,Temperate oceanic climate,8515,11754,0.7244342351539901,"c(7.43036, 44.02433)",2026-2050-A1FI
3951322,Austrocylindropuntia cylindrica,Cfb,Temperate oceanic climate,230,421,0.5463182897862233,"c(-78.622226, -1.258122)",2026-2050-A1FI
4063741,Borago pygmaea,Cfb,Temperate oceanic climate,38,121,0.3140495867768595,"c(5.496128, 51.880981)",2026-2050-A1FI
4067922,Echium rosulatum,Cfb,Temperate oceanic climate,22,301,0.07308970099667775,"c(0.29611, 51.47833)",2026-2050-A1FI
4087920,Utricularia stygia,Cfb,Temperate oceanic climate,1582,2262,0.6993810786914235,"c(6.4883, 46.83468)",2026-2050-A1FI
4106693,Alopecurus utriculatus,Cfb,Temperate oceanic climate,30,229,0.13100436681222707,"c(4.87059, 48.86887)",2026-2050-A1FI
4111181,Bromus brachystachys,Cfb,Temperate oceanic climate,1,65,0.015384615384615385,"c(11.38806, 51.7425)",2026-2050-A1FI
4143519,Stipa capillata,Cfb,Temperate oceanic climate,1484,9664,0.15355960264900662,"c(2.28, 41.99)",2026-2050-A1FI
4152614,Cornucopiae cucullatum,Cfb,Temperate oceanic climate,4,26,0.15384615384615385,"c(3.613888, 50.613333)",2026-2050-A1FI
4156114,Plantago bellardii,Cfb,Temperate oceanic climate,270,3098,0.08715300193673338,"c(1.98, 41.59)",2026-2050-A1FI
4924659,Leonotis nepetifolia,Cfb,Temperate oceanic climate,523,4154,0.12590274434280213,"c(-46.724444, -23.565556)",2026-2050-A1FI
4934466,Cephalaria transsylvanica,Cfb,Temperate oceanic climate,99,726,0.13636363636363635,"c(34.160442, 44.501403)",2026-2050-A1FI
5274875,Marsilea quadrifolia,Cfb,Temperate oceanic climate,1690,2378,0.7106812447434819,"c(2.7, 41.78)",2026-2050-A1FI
5289726,Cenchrus spinifex,Cfb,Temperate oceanic climate,84,2631,0.03192702394526796,"c(-64.583611, -31.198611)",2026-2050-A1FI
5290073,Alopecurus rendlei,Cfb,Temperate oceanic climate,2043,2156,0.9475881261595547,"c(8.711807, 44.414786)",2026-2050-A1FI
5298019,Iris versicolor,Cfb,Temperate oceanic climate,333,5605,0.059411239964317575,"c(-77.9006, 40.2431)",2026-2050-A1FI
5298086,Iris pallida,Cfb,Temperate oceanic climate,185,292,0.6335616438356164,"c(5.77689, 45.89822)",2026-2050-A1FI
5298900,Iris ensata,Cfb,Temperate oceanic climate,13,618,0.021035598705501618,"c(131.0564, 32.9631)",2026-2050-A1FI
5303763,Semele androgyna,Cfb,Temperate oceanic climate,1,222,0.0045045045045045045,"c(13.20318, 55.70475)",2026-2050-A1FI
5326791,Sternbergia lutea,Cfb,Temperate oceanic climate,1753,3953,0.44346066278775614,"c(11.326627, 43.51226)",2026-2050-A1FI
5329038,Sagittaria graminea,Cfb,Temperate oceanic climate,48,1084,0.04428044280442804,"c(-72.7169, 41.3669)",2026-2050-A1FI
5329198,Elodea callitrichoides,Cfb,Temperate oceanic climate,74,76,0.9736842105263158,"c(-122.96, 49.2499999990674)",2026-2050-A1FI
5329454,Najas gracillima,Cfb,Temperate oceanic climate,14,258,0.05426356589147287,"c(-72.80027, 41.27777)",2026-2050-A1FI
5330182,Peltandra virginica,Cfb,Temperate oceanic climate,37,2426,0.015251442704039572,"c(-80, 37)",2026-2050-A1FI
